,0,1,2,3,4,5,6,7,8,9
43965,56,-1,80,-6,54,-13,24,26,2,1
43966,55,0,98,0,50,-9,42,49,6,4
43967,37,0,78,0,10,6,42,68,26,1
43968,37,0,79,0,28,19,42,50,8,1
43969,51,1,81,0,52,11,29,29,0,1
43970,37,0,90,0,34,-4,53,57,4,1
43971,52,-1,82,0,52,0,30,30,0,1
43972,53,3,86,0,52,-7,33,34,2,1
43973,49,2,86,0,46,-16,38,40,2,1
43974,49,0,79,0,46,-12,30,32,2,1
43975,56,-2,96,-1,52,0,40,44,4,4
43976,37,0,77,0,2,5,40,74,34,1
43977,55,0,79,0,20,0,24,59,34,4
43978,37,0,77,0,26,13,40,51,10,1
43979,43,0,79,5,42,0,35,37,2,1
43980,45,0,83,-1,44,-7,37,39,2,1
43981,56,0,83,0,54,-7,27,28,2,1
43982,49,0,81,0,50,4,33,32,0,1
43983,55,0,77,0,18,5,22,59,38,4
43984,40,0,97,-4,38,0,57,58,2,1
43985,55,0,83,0,-30,-5,27,114,86,4
43986,41,-3,81,0,42,18,40,39,0,1
43987,37,0,82,0,10,31,45,72,26,1
43988,43,0,90,3,42,0,46,48,2,1
43989,52,2,82,0,52,0,30,30,0,1
43990,41,0,86,0,38,-27,45,47,2,1
43991,37,0,79,0,20,31,42,58,16,1
43992,55,-1,91,0,54,-6,35,37,2,1
43993,45,0,86,1,46,20,41,40,0,1
43994,45,0,88,0,46,8,42,41,0,1
43995,37,0,106,0,26,2,68,80,12,1
43996,56,5,86,0,54,-2,30,32,2,1
43997,37,0,108,4,36,0,71,71,0,1
43998,55,0,77,0,-2,-8,21,79,58,4
43999,53,2,84,0,52,-11,31,32,2,1
44000,53,0,108,0,52,-12,55,56,2,1
44001,40,-4,109,0,38,0,70,71,2,1
44002,49,0,86,0,50,25,38,37,0,1
44003,80,0,84,5,-42,0,5,128,124,5
44004,55,0,82,0,-36,-3,26,118,92,4
44005,37,0,77,2,28,0,40,48,8,1
44006,58,-1,86,0,56,-6,27,29,2,1
44007,105,-1,106,-4,70,-5,1,36,36,5
44008,44,3,81,0,44,13,37,37,0,1
44009,51,0,77,0,50,-14,26,28,2,1
44010,56,0,95,0,46,8,40,49,10,4
44011,56,0,78,-1,44,6,22,34,12,4
44012,44,0,83,7,44,0,39,39,0,1
44013,40,-1,88,0,38,0,48,49,2,1
44014,55,0,79,0,-4,2,24,85,60,4
44015,47,-5,90,7,46,0,43,44,0,1
44016,64,-5,111,2,62,-9,47,49,2,1
44017,55,0,77,0,12,-15,22,65,42,4
44018,56,-4,81,0,54,-28,25,26,2,1
44019,55,0,95,0,54,-8,40,41,2,1
44020,37,0,80,-1,38,15,43,41,0,1
44021,41,0,79,0,42,10,38,37,0,1
44022,45,0,86,1,44,-17,41,42,2,1
44023,44,0,79,0,42,-21,35,37,2,1
44024,37,0,83,0,34,10,46,50,4,1
44025,45,0,76,-1,44,-1,31,32,2,1
44026,43,0,80,1,42,-24,37,39,2,1
44027,53,1,81,0,52,-4,28,30,2,1
44028,44,-1865,82,-2,44,-4,38,38,0,1
44029,43,-1,86,0,42,-7,43,45,2,1
44030,50,5,81,0,50,0,32,32,0,1
44031,37,0,74,0,30,22,37,43,6,1
44032,37,0,76,-4,36,0,39,39,0,1
44033,55,0,93,8,6,0,38,88,50,4
44034,43,0,80,2,44,17,37,36,0,1
44035,52,-2,86,0,52,-1,34,35,0,1
44036,45,2,90,0,44,0,45,46,2,1
44037,45,-1,81,0,44,-15,36,37,2,1
44038,56,0,97,6,54,0,41,42,2,1
44039,37,0,93,0,12,14,56,81,24,1
44040,44,0,85,0,44,0,41,41,0,1
44041,43,0,84,2,42,-2,41,43,2,1
44042,38,0,100,0,38,0,62,62,0,1
44043,37,0,76,0,20,10,40,55,16,1
44044,45,-1,79,2,46,13,33,32,0,1
44045,37,0,79,0,24,-12,43,56,14,1
44046,56,0,92,0,56,5,36,35,0,1
44047,52,0,86,8,52,0,33,34,0,1
44048,37,0,77,-3,-10,18,40,87,46,1
44049,47,4,87,-5,46,0,40,41,0,1
44050,37,0,94,1,30,-3,57,63,6,1
44051,37,0,76,0,24,25,39,52,14,1
44052,37,1,75,0,20,14,38,54,16,1
44053,53,3,86,-1,52,-12,33,34,2,1
44054,37,0,106,0,20,-22,69,85,16,1
44055,56,4,85,0,56,1,29,28,0,1
44056,48,-2,89,0,46,0,41,42,2,1
44057,46,0,90,7,46,0,44,44,0,1
44058,56,3,77,1,10,9,22,67,46,4
44059,53,0,104,0,54,3,50,49,0,1
44060,49,5,78,-7,50,2,29,29,0,1
44061,45,2,83,0,44,0,37,39,2,1
44062,45,0,90,0,46,11,44,43,0,1
44063,104,0,106,0,72,2,1,33,32,5
44064,54,0,81,-3,54,0,27,26,0,1
44065,80,0,84,0,-36,0,4,120,116,5
44066,53,0,77,0,52,-16,25,26,2,1
44067,37,-18,106,-1,34,-3,69,72,4,1
44068,45,0,80,0,44,-22,35,36,2,1
44069,37,1,109,7,26,0,71,83,12,1
44070,45,0,84,0,44,-2,38,40,2,1
44071,37,0,76,0,28,-3,40,48,8,1
44072,41,3,102,0,42,6,61,60,0,1
44073,56,4,94,0,50,0,38,45,6,4
44074,37,0,76,0,26,5,39,50,12,1
44075,37,0,106,0,34,28,69,73,4,1
44076,37,0,77,0,30,0,40,46,6,1
44077,47,4,102,0,46,0,56,56,0,1
44078,37,0,83,0,36,13,46,46,0,1
44079,62,1,109,0,60,-30,47,50,2,1
44080,56,0,77,0,-6,-24,21,85,64,4
44081,81,0,86,0,-22,15,4,109,104,5
44082,50,-4,111,3,50,0,61,62,0,1
44083,52,0,88,0,52,-2,35,36,0,1
44084,56,2,82,0,56,4,26,25,0,1
44085,55,0,92,0,-6,-14,36,99,64,4
44086,84,2,87,2,-4,0,3,92,88,5
44087,41,2,81,0,38,-18,39,42,2,1
44088,41,0,79,0,38,-11,39,41,2,1
44089,55,0,97,0,52,14,41,45,4,4
44090,47,0,83,0,46,-1,35,36,0,1
44091,37,5,79,3,0,0,41,79,38,1
44092,55,0,77,0,12,7,21,64,42,4
44093,45,-3,83,0,46,20,37,36,0,1
44094,37,-1,78,-3,12,22,42,65,24,1
44095,56,1,89,0,56,0,33,32,0,1
44096,101,0,102,0,72,8,1,29,28,5
44097,78,1,82,3,-42,0,4,126,122,5
44098,37,0,76,0,36,9,39,39,0,1
44099,44,0,108,0,44,8,64,64,0,1
44100,37,0,92,0,18,2,55,74,20,1
44101,37,0,77,7,34,-6,41,44,2,1
44102,37,1,81,-8,34,0,44,48,4,1
44103,59,0,84,0,60,9,25,24,0,1
44104,49,-4,83,0,50,0,34,34,0,1
44105,37,0,74,-2,24,-5,37,51,14,1
44106,55,5,83,0,54,0,28,28,0,1
44107,49,5,106,0,50,13,56,57,0,1
44108,56,0,84,0,54,-15,28,30,2,1
44109,106,-1,108,0,72,3,1,35,34,5
44110,55,1,82,3,54,0,27,28,0,1
44111,44,2,76,0,44,13,32,32,0,1
44112,37,0,77,0,26,-14,41,52,10,1
44113,107,1,109,5,72,1,2,36,34,5
44114,38,0,97,5,38,1,59,58,0,1
44115,37,0,78,0,6,5,41,73,32,1
44116,43,5,75,-1,42,0,32,34,2,1
44117,56,1,81,0,-10,-16,25,91,66,4
44118,56,0,97,0,54,26,40,42,2,1
44119,37,0,79,0,16,-4,43,64,22,1
44120,47,3,93,0,46,0,47,47,0,1
44121,37,-1,77,0,0,0,40,77,36,1
44122,47,0,84,-2,46,0,37,38,0,1
44123,37,4,78,0,-6,0,41,86,44,1
44124,45,2,83,0,44,0,39,39,0,1
44125,48,0,78,0,50,24,30,29,0,1
44126,56,0,76,0,-12,25,20,89,68,4
44127,37,0,83,0,16,-2,47,68,22,1
44128,55,0,77,-1,-10,0,21,87,66,4
44129,37,-1,81,-4,36,-13,43,44,2,1
44130,37,0,83,0,-4,-1,46,88,42,1
44131,47,1,79,5,46,0,32,32,0,1
44132,57,-4,86,0,56,0,30,30,0,1
44133,46,-1,82,0,46,0,36,35,0,1
44134,37,0,83,0,2,-19,46,80,34,1
44135,61,0,111,-3,60,0,50,51,2,1
44136,59,0,87,0,56,-6,28,30,2,1
44137,40,2,79,0,38,0,38,40,2,1
44138,102,2,103,1,72,29,1,31,30,5
44139,46,0,81,7,46,2,35,35,0,1
44140,37,0,77,0,34,-1,40,43,2,1
44141,56,0,77,0,46,15,22,31,10,4
44142,37,0,79,0,8,-10,43,72,28,1
44143,44,1,84,0,42,-24,41,43,2,1
44144,37,0,106,6,24,-18,69,83,14,1
44145,37,0,76,-1,36,-18,39,40,2,1
44146,37,0,79,0,8,1,42,71,30,1
44147,79,2,83,0,-46,0,4,129,126,5
44148,55,0,77,0,-18,-12,21,95,74,4
44149,37,0,77,-4,10,0,41,67,26,1
44150,45,0,82,0,44,-20,37,38,2,1
44151,42,-3,85,0,42,0,43,44,0,1
44152,55,-2,85,0,54,-6,30,31,2,1
44153,46,-1,86,-5,46,-8,40,39,0,1
44154,56,-1,95,0,46,1,40,49,10,4
44155,50,0,79,-7,50,0,30,30,0,1
44156,83,0,87,7,-6,-18,4,95,90,5
44157,56,0,97,0,50,13,41,48,6,4
44158,41,1,77,0,38,-3,37,39,2,1
44159,42,5,77,0,42,0,35,36,2,1
44160,46,0,81,1,46,7,35,35,0,1
44161,46,-3,93,3,46,6,47,46,0,1
44162,37,0,76,-1,26,-14,39,50,10,1
44163,42,0,80,-1,42,0,38,39,2,1
44164,37,0,77,0,6,16,40,72,32,1
44165,51,0,86,0,50,-6,35,37,2,1
44166,56,0,78,0,10,10,22,68,46,4
44167,55,0,93,0,46,-14,37,46,8,4
44168,37,0,75,-5,24,0,38,52,14,1
44169,37,0,92,4,8,3,55,84,30,1
44170,53,2,88,0,54,3,35,34,0,1
44171,37,0,76,0,34,-23,40,43,2,1
44172,37,0,104,1,24,0,66,80,14,1
44173,47,0,82,-3,46,0,35,35,0,1
44174,38,3,83,0,36,-26,45,46,2,1
44175,44,0,81,-6,42,-30,38,40,2,1
44176,42,4,79,0,42,0,37,38,2,1
44177,55,0,92,-6,-2,-30,36,94,58,4
44178,48,1,80,-2,46,0,32,34,2,1
44179,46,-5,83,0,46,0,37,36,0,1
44180,56,0,96,1,44,8,40,52,12,4
44181,56,0,95,0,46,-11,40,49,10,4
44182,55,0,93,0,50,1,37,44,6,4
44183,82,0,86,8,-10,14,4,97,92,5
44184,51,0,84,0,50,-27,33,35,2,1
44185,43,0,81,0,44,24,38,37,0,1
44186,44,0,95,0,44,0,52,51,0,1
44187,42,-2,76,1,42,0,34,35,0,1
44188,53,0,78,0,54,1,25,24,0,1
44189,55,0,77,0,-2,-7,21,79,58,4
44190,53,0,78,0,54,24,25,24,0,1
44191,43,0,81,-2,42,-23,38,40,2,1
44192,45,0,86,5,44,-1,41,42,2,1
44193,37,0,77,0,8,-15,40,69,30,1
44194,105,-4,106,0,72,6,1,34,32,5
44195,85,-7,89,0,8,0,4,81,78,5
44196,50,5,96,0,50,0,46,47,0,1
44197,37,0,76,0,24,-13,39,52,14,1
44198,43,0,86,-2,42,-1,43,45,2,1
44199,56,1,83,0,56,0,26,26,0,1
44200,55,0,79,0,2,-26,23,76,52,4
44201,56,1,80,5,-4,0,24,85,62,4
44202,56,0,92,0,56,20,36,35,0,1
44203,40,0,110,5,38,0,70,71,2,1
44204,37,0,97,0,24,-8,60,74,14,1
44205,53,2,82,0,54,2,29,28,0,1
44206,47,5,84,-7,46,0,37,38,0,1
44207,37,0,78,0,-2,-4,42,81,40,1
44208,41,0,75,0,38,-23,34,36,2,1
44209,38,1,77,0,38,8,39,38,0,1
44210,43,0,77,-3,42,0,34,35,2,1
44211,45,-1,106,-2,44,0,61,62,2,1
44212,51,0,86,0,50,-20,35,37,2,1
44213,44,4,86,0,44,8,43,42,0,1
44214,44,0,85,0,44,10,41,41,0,1
44215,45,0,88,-2,44,-3,43,44,2,1
44216,55,0,92,0,8,-27,37,84,48,4
44217,37,0,83,0,10,5,46,72,26,1
44218,49,5,86,0,50,13,37,37,0,1
44219,38,0,79,8,38,0,41,41,0,1
44220,45,-1,88,0,44,-12,43,44,2,1
44221,45,0,79,-1,46,8,33,32,0,1
44222,82,3,86,-2,-10,14,3,96,92,5
44223,38,0,82,7,38,0,44,43,0,1
44224,44,2,81,2,44,1,37,37,0,1
44225,37,0,96,-4,20,0,59,75,16,1
44226,48,0,88,1,46,-3,40,42,2,1
44227,37,0,80,-5,34,0,43,46,4,1
44228,55,0,78,0,44,-4,23,34,12,4
44229,55,-2,99,0,50,0,43,49,6,4
44230,43,0,77,3,42,-6,34,36,2,1
44231,44,-1,77,0,44,3,33,33,0,1
44232,37,0,105,0,16,-23,68,89,22,1
44233,49,0,79,-1,50,0,30,30,0,1
44234,37,0,83,0,28,-9,46,54,8,1
44235,41,3,107,0,38,0,66,68,2,1
44236,41,-1,79,0,42,11,39,38,0,1
44237,79,2,83,0,-40,15,4,124,120,5
44238,41,0,82,-1,42,23,41,41,0,1
44239,41,0,81,0,38,-12,40,42,2,1
44240,42,-3,87,0,42,0,45,46,0,1
44241,55,1,83,-1,54,0,28,29,0,1
44242,43,3,88,-1,42,0,45,47,2,1
44243,58,0,83,8,56,0,25,26,0,1
44244,55,0,97,0,46,20,41,50,8,4
44245,46,0,80,0,46,2,34,34,0,1
44246,45,5,84,0,44,0,39,40,2,1
44247,37,0,81,0,28,3,44,52,8,1
44248,37,0,76,3,28,0,40,48,8,1
44249,37,0,79,0,8,-9,43,72,28,1
44250,55,1,81,2,54,0,25,26,2,1
44251,37,0,77,0,36,3,40,41,2,1
44252,51,1,84,0,52,17,33,32,0,1
44253,45,-10,77,0,44,-1,32,34,2,1
44254,37,-1,77,0,36,-18,39,41,2,1
44255,37,0,104,-5,28,0,67,75,8,1
44256,56,0,81,0,-10,-12,25,92,66,4
44257,52,0,88,0,52,-3,35,36,0,1
44258,48,0,78,0,46,-3,30,32,2,1
44259,56,0,78,0,10,-16,22,68,46,4
44260,41,0,81,1,42,29,40,39,0,1
44261,56,0,76,0,-12,-23,20,89,68,4
44262,56,1,96,0,54,4,40,42,2,1
44263,40,0,77,-6,38,0,38,39,2,1
44264,45,-1,79,0,44,-13,33,35,2,1
44265,37,0,93,8,26,16,55,67,12,1
44266,82,0,86,0,-4,-10,3,91,88,5
44267,37,0,107,15,28,0,70,78,8,1
44268,43,0,86,0,42,-4,42,44,2,1
44269,37,0,76,0,34,7,39,42,4,1
44270,55,0,92,0,28,-12,36,63,28,4
44271,37,0,97,1,20,-22,60,77,16,1
44272,49,2,80,0,50,3,31,31,0,1
44273,37,0,83,0,12,-14,46,70,24,1
44274,56,0,79,0,12,-2,23,66,42,4
44275,44,0,81,7,44,7,38,37,0,1
44276,57,0,92,4,56,0,34,35,0,1
44277,43,0,88,0,42,-5,44,46,2,1
44278,49,0,95,0,50,5,46,46,0,1
44279,56,0,95,0,52,10,40,44,4,4
44280,44,2,83,0,42,-27,39,41,2,1
44281,41,0,83,1,38,-6,42,44,2,1
44282,37,0,77,0,26,5,40,51,12,1
44283,47,-4,76,0,46,0,28,29,0,1
44284,56,0,79,0,0,13,24,79,56,4
44285,43,0,86,6,42,0,44,45,2,1
44286,45,0,85,0,44,12588,41,41,0,1
44287,51,0,85,3,50,0,34,36,2,1
44288,55,-4,83,0,54,0,28,28,0,1
44289,52,-1,87,1,52,-1,35,35,0,1
44290,37,0,77,0,36,31,41,41,0,1
44291,53,0,80,0,52,-18,27,28,2,1
44292,37,0,79,4,2,0,42,76,34,1
44293,43,0,88,-5,42,0,45,46,2,1
44294,49,0,86,2,50,0,37,37,0,1
44295,62,-5,112,0,62,0,50,50,0,1
44296,102,0,103,2,72,30,1,31,30,5
44297,41,-4,77,0,42,15,37,36,0,1
44298,47,-2,108,0,46,0,61,62,0,1
44299,56,0,83,0,54,-10,27,29,2,1
44300,44,0,86,-1,42,-25,42,44,2,1
44301,53,2,86,0,52,-3,33,34,2,1
44302,41,0,81,0,42,5,40,39,0,1
44303,102,0,103,0,70,-26,1,33,32,5
44304,53,2,80,0,54,9,27,26,0,1
44305,39,5,85,-3,38,0,46,46,0,1
44306,37,0,104,0,26,16,66,78,12,1
44307,83,0,86,0,-6,0,3,94,90,5
44308,47,0,90,0,46,0,43,43,0,1
44309,76,3,80,2,-42,0,4,124,120,5
44310,56,1,97,0,50,0,41,48,6,4
44311,43,0,80,0,42,-9,37,39,2,1
44312,37,0,80,0,34,2,43,46,2,1
44313,53,0,77,2,54,14,25,23,0,1
44314,37,1,76,-2,30,-4,40,45,6,1
44315,45,0,79,0,46,16,34,33,0,1
44316,37,0,78,-3,12,0,42,65,24,1
44317,52,-1,88,1,52,-3,35,36,0,1
44318,55,-1,79,-3,20,-15,24,59,34,4
44319,41,0,80,0,42,13,39,39,0,1
44320,37,0,78,1,10,-26,42,68,26,1
44321,49,1,80,0,46,-20,31,34,2,1
44322,43,0,95,-1,44,14,52,51,0,1
44323,51,-4,79,0,52,0,27,27,0,1
44324,56,0,95,0,44,13,40,51,12,4
44325,44,0,82,1,42,-30,38,41,2,1
44326,49,1,111,0,50,2,62,62,0,1
44327,53,5,86,0,52,-7,33,35,2,1
44328,37,0,83,0,10,0,46,72,26,1
44329,53,2,86,0,54,29,33,32,0,1
44330,56,0,97,0,54,18,41,42,2,1
44331,38,0,79,5,38,0,41,41,0,1
44332,64,0,111,2,62,-12,46,49,2,1
44333,56,0,97,0,54,15,41,42,2,1
44334,37,1,83,6,36,0,46,46,0,1
44335,39,0,76,-2,38,-4,37,37,0,1
44336,64,2,111,1,62,-6,46,49,2,1
44337,46,0,102,0,46,7,57,56,0,1
44338,37,0,81,0,36,-21,44,45,2,1
44339,37,0,79,0,6,4,42,74,32,1
44340,37,0,78,0,-4,23,42,83,42,1
44341,51,2,86,0,50,-22,35,37,2,1
44342,37,0,76,0,24,-6,40,53,14,1
44343,102,0,104,0,70,-10,1,34,32,5
44344,42,1,83,0,42,0,41,41,0,1
44345,85,-2,89,0,2,-4,4,86,82,5
44346,56,0,81,0,6,20,25,75,50,4
44347,43,0,88,0,44,8,45,44,0,1
44348,55,-4,81,0,-4,2,26,86,60,4
44349,37,0,78,0,-2,0,42,81,40,1
44350,41,-2,79,0,38,-9,38,40,2,1
44351,79,0,83,0,-42,1,4,127,122,5
44352,37,0,74,0,30,9,37,43,6,1
44353,37,-1,76,0,38,17,39,37,0,1
44354,37,0,97,0,18,-26,60,79,18,1
44355,38,0,86,0,38,0,48,47,0,1
44356,37,0,106,-2,26,0,69,80,12,1
44357,44,0,83,3,44,0,39,39,0,1
44358,49,0,86,0,46,-3,37,39,2,1
44359,46,-1,85,-5,46,14,39,39,0,1
44360,46,4,79,0,46,12,33,32,0,1
44361,51,4,88,0,52,13,36,36,0,1
44362,52,0,86,0,52,-14,33,34,0,1
44363,37,-1,76,0,36,-13,39,40,2,1
44364,55,-5,95,0,46,0,40,49,8,4
44365,46,0,86,0,44,-19,40,42,2,1
44366,56,0,77,0,-12,4,21,90,68,4
44367,51,-1,84,0,50,-30,33,35,2,1
44368,40,0,81,-4,38,0,41,43,2,1
44369,49,0,77,6,50,0,28,28,0,1
44370,51,-3,90,0,52,5,38,38,0,1
44371,52,0,88,1,52,0,36,37,0,1
44372,55,0,96,0,44,-9,41,52,12,4
44373,48,0,81,0,46,-3,33,35,2,1
44374,37,0,81,0,38,20,43,42,0,1
44375,55,0,96,0,46,-8,41,50,8,4
44376,47,-1,88,-6,46,-9,41,41,0,1
44377,55,0,81,0,54,-2,26,27,2,1
44378,43,0,81,-2,42,-1,37,39,2,1
44379,80,0,84,0,-24,14,4,110,106,5
44380,56,0,97,-1,46,-5,41,51,10,4
44381,41,0,83,0,42,14,42,41,0,1
44382,37,0,83,0,12,-22,46,70,24,1
44383,53,0,79,0,52,-13,26,27,2,1
44384,49,0,106,-7,50,20,57,57,0,1
44385,48,3,94,2,46,0,46,48,2,1
44386,39,2,97,0,38,0,58,59,0,1
44387,41,0,81,0,38,-27,40,43,2,1
44388,47,-2,95,-5,46,0,48,48,0,1
44389,45,0,86,6,44,0,42,42,0,1
44390,54,-1,81,0,54,-1,27,27,0,1
44391,37,0,79,0,28,11,42,50,8,1
44392,56,-2,97,0,54,4,41,42,2,1
44393,44,-1,92,-2,44,0,47,48,0,1
44394,44,4,83,0,42,-14,40,42,2,1
44395,49,3,86,0,50,22,38,37,0,1
44396,42,0,83,4,42,0,41,41,0,1
44397,50,-1,101,0,50,0,52,52,0,1
44398,47,-2,84,1,46,0,37,37,0,1
44399,37,0,82,0,16,-11,45,66,22,1
44400,40,-5,82,0,38,0,42,43,2,1
44401,45,0,76,0,46,14,31,30,0,1
44402,37,0,78,0,-2,10,41,81,40,1
44403,37,0,82,0,36,3,45,46,2,1
44404,56,0,96,-2,50,-6,40,47,6,4
44405,40,4,77,-1,38,0,38,39,2,1
44406,56,4,76,-1,-18,-10,20,94,74,4
44407,46,-1,84,-2,46,-3,38,38,0,1
44408,41,0,86,0,42,7,45,45,0,1
44409,43,-2,76,0,44,24,33,32,0,1
44410,56,4,98,0,42,-5,42,57,14,4
44411,55,0,77,0,36,-2,22,41,20,4
44412,45,-1,86,-4,46,22,40,39,0,1
44413,37,0,106,0,30,17,68,75,6,1
44414,42,2,78,0,42,0,36,37,0,1
44415,55,0,79,0,10,15,23,68,46,4
44416,47,0,84,7,46,0,38,38,0,1
44417,37,0,80,3,2,0,43,77,34,1
44418,55,-2,95,0,46,-1,40,49,8,4
44419,37,1,93,0,10,0,56,83,28,1
44420,42,5,93,0,42,1,52,52,0,1
44421,37,-70,105,0,36,-1,68,69,0,1
44422,52,0,82,0,54,23,29,28,0,1
44423,55,0,78,3,46,0,23,32,8,4
44424,37,0,100,0,30,0,64,69,6,1
44425,37,0,79,0,34,0,41,45,4,1
44426,44,4,83,0,44,8,39,39,0,1
44427,38,0,75,0,36,-30,37,39,2,1
44428,37,0,95,2,20,0,58,75,16,1
44429,43,0,75,0,42,-12,32,34,2,1
44430,55,0,81,-3,-12,0,26,94,68,4
44431,55,0,79,0,12,-3,23,66,42,4
44432,37,0,108,-14,28,0,70,79,8,1
44433,44,-1,93,2,44,0,49,50,0,1
44434,56,0,81,2,-2,0,25,83,58,4
44435,41,0,77,0,42,17,36,35,0,1
44436,44,0,81,0,44,21,37,37,0,1
44437,102,-5,104,-2,72,16,1,31,30,5
44438,47,1,84,-5,46,0,37,38,0,1
44439,53,2,88,0,54,2,35,34,0,1
44440,41,0,78,0,42,22,37,37,0,1
44441,37,0,81,-6,-2,0,44,83,40,1
44442,42,3,82,0,42,0,39,41,2,1
44443,37,-2,76,0,38,13,39,37,0,1
44444,38,-1,76,-2,38,0,37,37,0,1
44445,50,-5,78,0,50,0,28,29,2,1
44446,37,0,79,-3,20,0,43,59,16,1
44447,49,0,87,2,50,5,38,38,0,1
44448,37,0,81,0,26,5,44,55,10,1
44449,48,0,88,0,46,0,40,42,2,1
44450,38,0,86,0,38,3,48,47,0,1
44451,55,0,85,0,54,-6,30,31,2,1
44452,56,0,78,-2,26,-5,22,52,30,4
44453,59,0,86,1,56,-17,28,30,2,1
44454,51,1,81,8,50,0,30,32,2,1
44455,48,0,83,0,46,-1,34,36,2,1
44456,41,0,88,-2,38,-45,48,50,2,1
44457,46,0,81,-2,46,0,35,34,0,1
44458,53,7,79,0,42,-1,25,37,12,4
44459,55,0,98,0,50,-20,42,49,6,4
44460,41,-1,78,0,38,-19,37,39,2,1
44461,56,0,97,0,52,13,41,46,4,4
44462,55,-5,78,0,10,1,23,68,46,4
44463,56,0,78,0,10,9,22,68,46,4
44464,56,0,97,2,44,-6,41,53,12,4
44465,37,-2,76,-2,20,-4,39,55,16,1
44466,55,0,97,-7,42,0,42,56,14,4
44467,44,0,106,-6,44,4,61,62,0,1
44468,42,-3,77,0,42,0,35,36,2,1
44469,45,1,102,0,44,0,58,58,0,1
44470,55,0,93,0,38,-3,37,54,16,4
44471,45,0,84,0,46,28,38,37,0,1
44472,42,0,86,8,42,0,44,45,0,1
44473,106,-1,107,-6,70,0,1,37,36,5
44474,43,0,79,-2,42,-5,35,37,2,1
44475,56,0,97,0,54,5,40,42,2,1
44476,37,0,95,2,10,6,57,84,28,1
44477,50,-3,78,0,50,0,28,29,0,1
44478,47,1,81,0,46,0,34,35,0,1
44479,56,1,97,0,54,0,41,42,2,1
44480,40,0,79,-3,38,0,39,41,2,1
44481,37,0,75,0,34,2,38,41,2,1
44482,37,0,106,8,24,-6,68,82,14,1
44483,39,1,76,0,38,0,36,37,0,1
44484,37,0,104,0,26,-17,66,78,12,1
44485,43,-1,82,0,42,-14,39,41,2,1
44486,43,-1,86,0,42,-27,42,44,2,1
44487,41,-1,82,0,42,11,41,41,0,1
44488,45,-4,83,0,46,8,37,36,0,1
44489,43,-3,77,0,42,0,34,35,2,1
44490,37,0,77,0,28,-24,40,48,8,1
44491,37,0,75,0,30,5,38,44,6,1
44492,41,0,80,0,38,-28,39,41,2,1
44493,45,0,85,-3,44,-4,40,41,2,1
44494,37,0,97,0,34,6,60,64,4,1
44495,56,3,98,1,38,-15,42,59,18,4
44496,56,0,86,0,56,1,31,30,0,1
44497,55,0,82,7,54,-1,26,28,2,1
44498,80,-1,84,-1,-42,4,5,128,124,5
44499,41,0,81,0,42,10,40,40,0,1
44500,48,0,87,-2,46,-3,39,41,2,1
44501,37,0,79,-2,18,-36,43,61,18,1
44502,55,1,83,0,54,0,29,29,0,1
44503,53,0,85,0,52,-24,32,33,2,1
44504,45,0,82,0,46,24,37,35,0,1
44505,56,0,97,6,54,0,40,42,2,1
44506,43,-1,81,0,44,14,37,37,0,1
44507,37,0,83,6,26,0,46,57,12,1
44508,49,1,78,0,50,1,29,29,0,1
44509,38,1,76,0,36,-22,38,39,2,1
44510,56,0,92,0,46,-15,36,46,10,4
44511,46,0,78,0,46,3,32,32,0,1
44512,48,1,88,2,46,0,40,41,2,1
44513,56,0,77,0,0,11,21,77,56,4
44514,49,1,106,0,50,28,58,57,0,1
44515,43,-1,109,-6,42,-6,66,67,2,1
44516,44,0,85,4,44,3,41,41,0,1
44517,37,0,74,0,26,-15,38,48,10,1
44518,37,0,80,-5,18,0,43,62,18,1
44519,46,0,83,0,44,-27,37,39,2,1
44520,37,0,77,0,6,-17,40,72,32,1
44521,41,0,86,0,42,20,45,44,0,1
44522,37,0,76,0,38,15,38,37,0,1
44523,45,-5,87,0,44,-22,42,43,2,1
44524,56,0,98,0,44,18,42,54,12,4
44525,45,0,85,0,44,-10,40,41,2,1
44526,37,-1,76,0,36,-4,39,39,0,1
44527,51,-2,88,0,52,8,37,36,0,1
44528,39,-1,77,5,38,0,38,38,0,1
44529,43,0,88,0,42,-19,44,46,2,1
44530,51,1,84,0,52,4,33,32,0,1
44531,37,0,79,0,10,5,42,68,26,1
44532,55,0,96,0,54,16,41,42,2,1
44533,55,0,95,0,52,12,40,44,4,4
44534,43,0,83,0,42,-1,39,41,2,1
44535,82,0,86,3,-10,-30,4,96,92,5
44536,55,0,81,0,54,-1,26,27,0,1
44537,45,-2,82,5,44,-17,37,38,2,1
44538,49,-4,86,0,50,0,37,37,0,1
44539,43,0,77,-2,44,11,34,33,0,1
44540,43,0,83,1,44,26,39,39,0,1
44541,49,0,79,1,50,2,31,30,0,1
44542,37,-2,77,-1,34,-5,41,44,2,1
44543,45,-3,88,0,46,19,42,41,0,1
44544,38,5,79,0,36,-16,42,43,2,1
44545,55,0,80,0,-6,-29,25,88,64,4
44546,53,1,84,0,52,-10,31,32,2,1
44547,42,3,83,0,42,0,41,41,0,1
44548,45,-4,83,-5,44,-7,38,39,0,1
44549,55,0,77,0,10,6,22,67,46,4
44550,48,2,94,2,46,0,46,48,2,1
44551,41,0,82,-2,42,3,41,41,0,1
