,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
17067,4,8,4,6,3,8,7,12,1,6,9,8,8,6,0,8,12
17068,2,1,3,2,2,7,8,6,6,7,6,9,3,8,3,8,7
17069,2,1,3,3,2,8,7,3,9,6,6,6,2,8,5,8,23
17070,4,7,6,5,5,7,7,2,6,10,6,8,3,8,3,8,7
17071,4,5,6,3,3,7,7,1,9,10,6,8,2,8,3,7,23
17072,4,7,5,5,5,7,7,6,6,7,6,8,6,8,3,8,7
17073,6,7,6,5,3,2,11,4,5,12,12,7,2,11,2,6,24
17074,4,5,6,4,5,8,9,5,3,7,7,10,6,10,6,9,6
17075,7,10,9,8,9,8,7,6,2,7,6,10,5,8,8,10,4
17076,6,9,8,7,9,6,7,4,5,7,6,8,6,9,7,5,17
17077,3,5,5,4,3,10,4,3,4,9,3,8,3,7,3,9,16
17078,2,0,3,1,0,7,4,2,0,7,2,8,2,7,1,8,0
17079,5,11,7,8,10,8,6,4,4,6,6,7,8,6,8,6,7
17080,2,3,4,1,2,9,7,4,5,9,4,7,2,6,4,10,17
17081,2,7,3,5,2,8,7,7,7,7,7,8,2,9,9,8,18
17082,2,1,2,2,1,5,10,4,4,9,7,4,1,10,3,7,15
17083,2,3,4,2,2,8,7,3,5,10,6,6,2,8,4,9,1
17084,4,6,5,4,4,7,6,7,2,7,7,8,6,8,5,10,22
17085,3,2,4,4,2,5,10,4,4,10,8,4,1,10,3,6,15
17086,6,8,6,6,5,6,7,6,5,9,7,10,2,8,5,9,6
17087,1,3,2,1,1,8,7,2,5,10,5,7,1,8,3,9,1
17088,5,10,7,8,4,9,6,1,8,10,3,7,3,8,4,8,23
17089,5,10,6,7,3,7,5,8,10,7,5,12,1,9,5,10,6
17090,3,3,4,5,4,8,8,6,2,5,7,9,3,8,5,10,16
17091,3,4,4,3,2,7,7,6,7,7,6,5,2,8,3,7,3
17092,2,3,2,2,1,4,8,4,6,11,10,11,1,9,2,7,2
17093,6,7,8,8,8,7,9,4,4,7,6,7,4,9,9,8,5
17094,3,3,5,4,1,8,11,2,2,5,12,8,1,10,0,8,24
17095,4,6,5,7,4,9,8,5,6,7,5,8,3,9,8,9,9
17096,5,7,7,11,10,8,9,3,2,5,8,10,6,13,9,9,24
17097,5,10,7,7,5,9,7,5,7,10,4,5,3,8,3,8,3
17098,5,8,7,6,8,7,7,7,5,7,5,8,7,9,8,6,12
17099,4,7,5,5,4,8,9,4,4,11,5,5,3,10,3,7,15
17100,1,0,2,0,0,8,6,5,4,6,5,9,1,8,5,10,6
17101,5,9,8,6,10,7,7,3,2,7,4,8,15,6,3,7,12
17102,5,11,8,8,4,10,2,2,3,9,1,8,2,7,3,7,0
17103,3,2,4,3,3,8,6,5,4,7,7,8,7,5,2,7,12
17104,5,8,6,6,4,7,9,8,5,6,7,9,3,8,3,7,14
17105,0,0,1,0,0,12,4,5,3,12,4,10,0,7,0,8,9
17106,4,5,6,3,3,8,7,2,8,10,5,7,1,8,5,8,18
17107,5,12,4,6,3,10,6,3,5,13,3,6,2,8,5,10,8
17108,3,6,5,4,3,8,7,4,9,6,6,6,3,8,6,7,23
17109,4,6,5,6,5,7,8,5,4,6,7,11,6,9,9,11,2
17110,8,13,6,7,3,9,1,2,5,8,2,8,3,7,5,11,18
17111,5,8,8,6,7,9,7,2,4,9,5,7,7,7,2,8,12
17112,3,4,4,3,1,4,8,5,7,11,9,12,1,9,2,7,2
17113,5,12,4,6,3,7,7,4,5,10,6,8,3,9,8,9,4
17114,4,6,6,4,5,7,7,6,3,8,7,7,6,8,4,10,22
17115,2,6,3,4,2,7,6,11,1,7,9,8,7,5,0,8,12
17116,4,5,5,4,3,7,8,5,5,8,7,7,7,9,3,5,13
17117,4,10,5,8,5,7,6,8,6,7,8,10,2,10,8,7,18
17118,7,10,9,8,6,6,8,8,6,5,6,13,6,8,5,6,2
17119,8,9,10,8,9,8,4,4,4,8,4,11,6,6,8,7,16
17120,6,11,9,8,6,4,9,1,8,10,11,10,3,9,3,5,23
17121,4,5,5,6,5,7,9,5,4,8,6,7,4,9,8,7,5
17122,7,10,10,7,8,7,8,2,6,10,7,8,5,9,4,8,7
17123,6,11,4,6,2,7,8,5,7,8,4,12,1,7,7,8,4
17124,4,5,5,3,2,4,12,2,3,9,11,7,4,11,1,7,21
17125,4,9,5,6,2,7,9,15,2,7,3,8,3,8,0,8,7
17126,3,6,4,4,2,5,11,1,5,13,7,5,1,10,1,7,5
17127,2,6,4,4,3,7,7,2,7,7,6,8,0,8,8,8,25
17128,3,7,4,5,2,7,7,4,4,7,6,8,2,8,4,8,23
17129,3,6,4,4,3,7,8,3,8,6,6,8,2,8,6,8,23
17130,4,8,5,6,2,7,7,4,14,9,6,8,0,8,8,8,25
17131,7,11,6,6,3,8,8,3,6,13,4,5,2,8,6,10,8
17132,2,4,3,3,1,8,6,2,9,11,5,8,1,8,5,8,25
17133,5,10,7,8,5,5,12,3,2,9,10,8,5,10,6,8,21
17134,8,12,8,6,4,2,9,2,2,10,11,9,8,10,0,7,22
17135,4,9,6,7,6,8,9,7,2,6,6,11,4,7,8,9,4
17136,2,4,3,2,1,7,8,5,6,9,7,10,2,9,4,10,6
17137,4,9,5,4,3,9,6,2,7,11,3,7,3,8,4,9,23
17138,3,7,5,5,5,5,6,3,4,6,5,9,5,7,8,7,10
17139,7,10,5,5,3,8,6,4,7,10,6,9,2,10,8,8,4
17140,4,10,5,7,4,7,8,3,12,9,6,8,0,8,8,7,25
17141,3,1,4,2,3,7,7,6,6,7,6,8,5,8,4,8,7
17142,2,3,3,4,1,0,1,5,6,0,0,6,0,8,0,8,11
17143,5,8,6,6,5,9,8,7,8,7,5,5,2,8,8,9,1
17144,2,6,3,4,2,7,7,4,4,7,6,7,2,8,4,7,23
17145,4,7,6,5,3,6,6,6,8,6,5,9,3,10,4,8,6
17146,4,5,4,8,4,6,7,9,7,7,6,7,2,8,9,10,1
17147,3,4,4,6,2,7,7,4,14,9,6,8,0,8,8,8,25
17148,9,13,7,8,5,8,7,5,5,9,4,9,7,5,7,11,17
17149,6,9,6,7,4,3,12,2,3,9,11,8,2,10,1,8,21
17150,1,1,1,1,1,4,8,5,7,7,6,12,0,8,6,10,4
17151,4,6,5,4,3,9,7,2,5,13,4,5,1,10,3,9,15
17152,1,1,2,1,1,6,8,6,6,8,7,12,1,9,3,10,2
17153,6,10,9,8,4,5,8,2,9,11,12,10,4,7,4,5,23
17154,3,2,4,4,3,6,6,6,6,6,6,10,2,9,4,9,6
17155,8,7,6,10,4,9,7,6,6,4,10,7,5,10,3,7,24
17156,5,11,6,8,5,6,6,6,6,10,6,13,3,8,4,9,6
17157,5,9,7,7,5,6,7,5,8,6,5,10,3,8,5,9,10
17158,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,23
17159,10,14,9,8,5,7,8,4,5,9,7,8,6,8,5,9,7
17160,4,6,6,4,5,9,6,4,5,10,3,6,3,7,3,8,3
17161,2,2,4,3,1,6,10,1,7,8,11,8,1,11,2,7,24
17162,2,8,4,6,3,11,3,3,3,10,2,9,2,6,3,8,0
17163,7,10,7,8,5,3,8,5,7,10,10,14,3,9,4,6,2
17164,6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,13
17165,1,0,1,0,0,5,7,7,0,7,6,10,2,8,2,11,10
17166,3,1,4,2,2,7,7,6,6,6,6,9,2,9,4,9,6
17167,8,10,10,5,3,4,10,5,4,14,11,9,5,9,0,8,13
17168,1,1,2,2,1,6,7,8,6,6,6,6,2,8,3,8,3
17169,4,7,4,5,4,7,8,12,1,7,4,8,3,8,0,8,7
17170,2,6,3,4,1,7,7,3,13,9,6,8,0,8,7,8,25
17171,4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8,11
17172,3,4,4,3,3,7,6,6,4,6,7,9,6,5,2,8,12
17173,3,4,4,6,2,7,8,8,7,5,7,8,2,7,6,11,6
17174,6,11,9,8,5,8,8,2,7,10,4,8,3,8,3,9,10
17175,4,6,4,4,3,6,6,8,7,6,6,7,2,8,9,10,1
17176,3,7,4,5,2,5,4,4,9,3,2,6,1,6,2,5,11
17177,3,7,5,5,4,10,7,3,5,10,3,7,3,7,3,10,17
17178,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,8
17179,4,6,6,6,6,8,9,6,3,6,6,9,7,11,6,9,6
17180,1,3,2,2,1,5,4,4,6,3,3,5,1,7,1,6,11
17181,4,9,4,6,3,6,7,9,7,7,6,7,2,8,9,10,1
17182,1,6,1,4,1,7,7,1,6,7,6,8,0,8,2,8,8
17183,4,9,6,6,4,7,7,3,8,5,6,7,3,9,7,6,23
17184,4,7,4,5,2,5,6,10,9,5,5,6,3,8,4,8,3
17185,6,11,6,8,4,5,13,8,4,7,3,9,3,7,7,11,17
17186,4,7,5,5,2,5,7,6,7,11,9,13,2,9,4,7,2
17187,2,3,3,1,2,6,6,6,4,7,7,10,6,5,1,9,12
17188,2,4,3,3,1,4,8,4,7,10,9,13,1,8,2,7,2
17189,3,2,4,3,3,8,7,7,5,7,6,8,3,9,9,8,18
17190,5,7,7,6,9,6,8,6,5,6,6,8,8,9,8,8,22
17191,3,5,4,4,2,5,10,4,6,10,9,6,1,10,4,6,5
17192,3,7,5,5,3,7,8,6,6,5,9,9,3,9,1,8,20
17193,4,4,5,6,2,8,5,7,9,8,4,12,1,9,5,10,6
17194,1,1,2,1,1,6,9,7,3,7,5,8,2,7,4,11,17
17195,4,6,6,5,4,7,4,3,4,5,3,7,3,6,4,7,16
17196,2,2,4,3,2,8,2,2,2,8,2,8,2,6,3,7,0
17197,6,7,8,6,10,7,7,5,5,7,5,8,10,8,8,8,22
17198,3,8,5,6,2,7,11,3,4,6,12,8,3,10,1,8,21
17199,2,4,3,6,1,14,2,7,5,14,2,11,0,7,0,8,9
17200,5,5,8,7,4,11,8,5,2,6,9,8,8,9,0,8,22
17201,3,2,3,3,3,7,7,5,7,7,5,9,2,8,5,10,4
17202,2,1,2,3,2,5,10,4,5,10,9,6,1,10,3,7,5
17203,5,8,6,7,6,6,7,5,6,7,5,9,5,4,8,4,3
17204,1,0,2,1,0,2,1,6,5,0,2,4,0,8,0,8,11
17205,4,9,6,7,3,6,8,1,8,10,9,8,3,8,4,7,23
17206,7,9,10,7,8,10,6,3,6,10,3,8,5,7,5,9,7
17207,3,4,4,6,2,7,7,9,7,7,6,8,3,8,4,8,14
17208,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,23
17209,1,3,3,2,1,7,8,3,7,10,7,8,1,8,4,6,18
17210,4,9,6,6,8,7,7,6,3,7,6,7,8,7,9,9,7
17211,2,3,3,2,1,6,11,4,5,8,10,7,2,11,1,7,19
17212,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8,23
17213,3,5,4,4,2,5,13,4,6,12,9,3,1,11,2,4,19
17214,4,7,6,7,3,8,9,8,5,6,7,9,3,8,5,9,16
17215,5,10,8,8,5,3,10,3,3,9,10,9,8,11,1,8,22
17216,5,5,6,7,2,7,3,15,6,7,13,8,3,9,0,8,20
17217,3,6,5,4,3,6,8,1,8,10,8,9,2,8,3,6,23
17218,2,4,3,5,2,8,7,5,2,8,7,9,2,10,3,9,16
17219,2,6,3,4,1,7,7,3,13,9,6,8,0,8,8,8,25
17220,5,8,6,7,3,9,7,9,7,6,6,10,3,8,5,9,16
17221,5,10,8,8,7,8,6,3,6,7,4,6,6,7,9,6,23
17222,3,8,5,6,6,8,8,3,4,6,6,8,6,10,7,6,17
17223,3,8,5,6,4,6,6,6,5,5,7,10,2,8,4,9,6
17224,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,12
17225,3,1,4,2,2,8,7,4,9,6,6,8,3,8,6,8,23
17226,3,5,3,6,3,8,8,5,3,8,8,10,3,9,6,8,16
17227,1,0,2,1,1,7,7,7,5,6,6,7,1,8,7,9,1
17228,6,9,6,6,4,6,7,6,6,9,7,12,2,9,4,9,6
17229,4,5,5,6,4,8,9,5,5,7,6,8,3,8,9,8,8
17230,4,7,5,5,3,6,8,3,6,10,7,8,2,8,4,6,18
17231,4,8,6,7,6,7,8,5,3,7,6,9,6,11,8,10,6
17232,4,8,6,6,4,9,7,2,5,13,4,5,1,10,3,10,15
17233,6,11,9,9,7,6,8,2,8,10,7,9,3,8,5,7,4
17234,5,5,5,8,3,5,7,11,9,7,6,5,3,8,4,8,3
17235,4,9,5,6,2,7,7,15,2,4,6,8,6,8,0,8,13
17236,7,9,6,5,2,8,10,4,5,8,10,5,4,12,3,8,21
17237,4,2,5,3,4,8,6,6,4,7,7,9,9,5,2,8,12
17238,4,5,6,5,6,8,7,5,5,7,6,7,5,8,9,11,18
17239,2,4,3,3,2,6,8,7,7,8,7,13,1,9,4,10,2
17240,1,6,0,8,0,7,7,4,4,7,6,8,0,8,0,8,8
17241,4,10,7,7,4,9,7,0,8,9,5,7,2,8,3,8,23
17242,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,9,16
17243,7,12,5,6,3,5,8,6,4,10,7,9,5,10,5,8,14
17244,7,10,7,8,3,2,11,6,5,13,12,7,3,9,1,8,21
17245,4,1,5,3,3,9,6,6,4,6,7,6,8,6,2,5,12
17246,4,9,6,6,5,8,8,2,6,12,5,6,3,8,3,8,5
17247,4,4,6,3,3,8,6,1,7,10,4,9,4,7,4,9,10
17248,2,2,1,3,1,7,7,1,7,7,6,8,0,8,3,8,8
17249,4,8,6,6,3,7,8,4,1,7,8,8,8,9,0,8,22
17250,4,3,4,5,1,4,7,8,1,7,6,11,3,8,3,11,10
17251,6,8,6,6,4,6,11,4,5,11,9,5,3,12,2,4,19
17252,6,11,8,8,5,8,9,4,6,5,8,9,6,9,2,8,20
17253,4,6,5,5,5,7,6,5,4,6,7,8,4,8,1,7,20
17254,3,4,4,3,2,6,7,5,5,9,7,10,2,9,4,9,6
17255,3,7,4,5,3,7,11,1,8,7,11,8,0,10,1,8,19
17256,2,7,3,5,2,12,3,2,2,10,2,9,2,6,2,8,0
17257,2,3,3,4,2,8,6,11,1,6,9,8,7,5,0,8,12
17258,6,9,7,8,8,8,6,1,6,7,6,8,4,13,9,8,23
17259,4,8,4,6,3,1,11,3,4,11,11,8,0,8,2,7,5
17260,5,9,8,7,8,7,8,4,5,7,6,7,6,8,7,5,13
17261,6,9,6,4,3,8,8,4,4,8,6,6,6,10,4,8,7
17262,5,10,6,9,6,8,8,7,5,5,8,9,3,8,5,8,16
17263,5,7,8,6,8,7,7,5,4,7,6,8,6,9,8,6,1
17264,5,11,7,8,11,10,8,5,6,7,5,6,5,5,10,5,3
17265,2,7,4,5,3,12,3,2,2,9,2,9,3,7,3,9,0
17266,4,11,5,8,3,8,11,1,3,7,12,8,1,11,0,8,24
17267,3,7,4,5,3,7,7,8,5,7,6,8,3,8,3,8,14
17268,5,8,6,7,7,8,8,4,5,7,7,8,5,10,10,9,18
17269,2,6,2,4,2,5,11,8,2,10,6,4,1,10,3,8,15
17270,4,9,6,7,6,7,8,3,7,7,6,8,1,9,12,5,25
17271,2,3,3,2,1,6,7,2,6,10,7,10,3,8,2,8,10
17272,6,10,5,8,2,4,13,3,7,12,10,4,0,10,1,5,19
17273,3,8,5,6,6,5,7,3,7,8,7,12,4,9,8,8,4
17274,5,11,7,9,4,9,7,2,6,14,3,7,0,7,0,7,9
17275,4,4,4,3,2,5,8,5,7,10,9,9,3,9,2,6,20
17276,6,11,6,8,3,5,8,7,8,13,10,11,2,10,3,7,2
17277,4,8,5,6,5,8,8,7,6,5,8,9,6,8,3,7,20
17278,6,10,8,7,7,8,5,7,4,5,7,10,6,6,8,9,16
17279,3,9,5,7,3,10,2,2,2,8,1,8,2,7,3,8,0
17280,5,10,5,7,2,0,1,5,6,0,0,7,0,8,0,8,11
17281,3,7,5,5,3,10,8,4,1,7,8,8,8,9,0,8,22
17282,3,7,4,5,3,7,7,11,1,7,9,8,8,6,0,8,12
17283,4,9,6,6,5,7,7,3,9,5,6,8,3,8,6,8,23
17284,3,6,4,4,2,10,11,2,8,5,11,9,1,11,1,9,19
17285,2,7,4,5,2,11,2,3,3,10,2,9,2,6,2,8,0
17286,6,14,6,8,4,9,7,3,7,11,4,6,2,8,6,6,19
17287,2,8,5,6,5,11,6,1,6,9,4,5,1,7,5,8,8
17288,4,4,5,5,3,9,10,7,6,5,8,9,3,8,5,9,16
17289,5,10,6,7,3,7,7,15,0,7,6,8,3,8,0,8,7
17290,4,7,6,6,5,5,9,3,5,8,7,9,4,10,7,7,4
17291,4,9,5,6,3,6,7,6,8,6,5,12,1,8,4,9,2
17292,2,4,4,2,2,8,8,3,5,10,4,7,2,6,3,10,17
17293,2,7,3,5,1,0,2,3,5,1,0,8,0,8,0,8,11
17294,4,7,6,5,3,6,6,2,7,10,7,10,3,8,4,8,10
17295,2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5,19
17296,4,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,13
17297,6,12,6,6,3,10,4,4,3,12,6,9,3,10,2,8,18
17298,4,7,4,5,2,4,14,8,1,11,6,3,0,10,4,8,15
17299,4,9,6,8,6,7,8,2,6,7,8,9,5,11,3,7,0
17300,5,7,8,5,6,8,7,3,6,10,6,8,3,8,3,8,7
17301,2,8,2,6,1,14,3,4,5,12,1,9,0,7,0,8,9
17302,3,10,4,8,2,6,8,0,8,13,7,8,0,8,1,7,8
17303,2,9,2,7,3,7,7,0,7,7,6,8,0,8,3,8,8
17304,5,9,7,7,5,7,9,6,5,7,6,7,6,9,2,6,13
17305,6,10,9,7,8,3,7,4,5,10,11,10,7,9,3,7,12
17306,3,6,5,4,3,5,11,4,5,11,8,3,1,10,4,7,15
17307,4,7,6,5,3,7,8,3,4,10,6,7,5,8,1,7,13
17308,2,3,3,2,1,6,8,7,7,8,7,12,1,9,4,10,2
17309,6,11,7,8,6,8,7,13,1,6,6,7,7,7,1,10,13
17310,1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,13
17311,7,12,6,6,4,7,8,4,3,9,5,6,3,9,10,7,6
17312,4,8,5,6,2,5,9,8,8,13,9,6,2,10,2,6,2
17313,4,5,5,8,2,7,7,4,14,9,6,8,0,8,8,8,25
17314,4,7,5,6,3,9,7,8,6,6,6,10,3,8,5,9,16
17315,3,9,6,7,5,7,5,2,3,5,2,6,4,5,5,5,0
17316,7,15,5,8,3,10,5,6,4,13,3,7,3,8,5,10,8
17317,6,9,6,4,3,7,7,4,4,9,8,6,4,10,4,4,24
17318,1,0,1,0,0,4,6,5,2,7,6,10,2,7,1,10,10
17319,1,3,3,2,1,5,11,3,4,13,7,5,1,9,1,7,5
17320,6,10,9,8,6,4,9,4,9,12,10,9,3,8,5,5,4
17321,4,8,6,10,7,8,4,4,2,7,4,6,5,7,8,8,7
17322,2,7,4,5,2,6,11,2,8,8,11,8,1,10,1,7,19
17323,4,10,4,7,3,7,7,14,2,4,6,8,6,8,0,8,13
17324,3,6,4,4,2,7,7,3,14,9,6,8,0,8,8,8,25
17325,4,6,6,4,5,7,9,6,3,6,6,9,4,7,7,8,4
17326,3,4,5,3,3,4,9,2,7,10,10,10,3,8,3,6,10
17327,5,8,6,6,3,7,7,4,8,11,5,8,2,8,5,8,18
17328,4,9,4,6,4,6,10,8,3,7,4,8,2,7,5,11,17
17329,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,3
17330,3,6,4,4,2,5,3,1,8,8,2,10,0,7,2,7,11
17331,6,8,7,7,8,6,7,2,5,8,7,10,4,10,8,6,23
17332,3,8,5,6,4,6,10,2,3,7,9,8,7,11,0,8,22
17333,5,11,5,8,3,7,9,15,2,7,3,8,3,8,0,8,7
17334,3,4,4,3,2,8,7,3,9,6,6,6,2,8,6,8,23
17335,5,9,8,6,4,6,8,1,8,10,9,9,2,9,3,7,23
17336,4,10,7,7,2,7,7,3,0,6,0,8,2,7,2,8,0
17337,3,7,5,5,3,6,9,3,4,10,8,8,5,8,1,7,13
17338,2,4,3,2,2,10,7,2,6,10,4,6,2,8,4,10,1
17339,1,1,2,1,1,7,7,12,1,7,6,8,3,8,0,8,7
17340,4,8,6,6,3,5,4,3,10,5,1,7,1,6,3,5,11
17341,4,9,5,7,5,10,6,4,5,10,3,6,3,7,3,8,3
17342,4,10,4,7,4,4,11,8,2,9,6,4,1,10,3,8,15
17343,2,1,3,3,2,7,8,5,4,8,7,8,4,8,1,7,13
17344,5,5,5,6,5,8,7,6,2,8,6,11,3,9,6,8,16
17345,1,0,1,1,0,7,7,2,9,9,6,8,0,8,6,8,25
17346,6,10,5,6,3,7,7,5,4,9,4,9,6,5,6,11,17
17347,4,5,4,8,3,5,7,11,8,7,7,5,3,8,4,8,3
17348,2,5,3,4,2,5,10,4,5,10,9,5,2,10,3,6,5
17349,4,4,5,6,2,8,9,8,8,6,8,9,3,8,4,8,14
17350,4,10,6,8,4,5,6,2,6,7,7,12,0,9,4,9,8
17351,3,7,3,5,2,3,8,6,10,7,6,14,0,8,7,8,4
17352,3,7,4,5,4,9,5,6,5,7,8,8,3,9,7,4,24
17353,2,1,2,2,2,7,7,6,5,7,6,8,3,8,3,8,7
17354,3,7,5,5,4,7,7,2,6,7,5,8,3,6,5,8,23
17355,5,6,6,4,2,4,8,5,8,11,11,9,3,9,1,6,20
17356,2,6,3,4,1,3,7,7,3,7,7,11,3,8,2,10,10
17357,5,7,5,5,2,4,8,6,7,9,10,9,3,9,2,5,20
17358,3,9,4,7,4,8,8,5,7,5,5,6,0,8,8,8,18
17359,6,10,5,6,3,8,6,4,5,10,5,8,6,7,7,10,1
17360,3,7,4,5,4,9,8,6,4,5,9,7,2,8,7,5,24
17361,5,9,6,5,4,8,7,3,5,10,4,8,5,7,4,7,7
17362,1,2,2,3,1,11,6,2,5,11,3,8,0,7,1,7,9
17363,1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8,0
17364,2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,11
17365,5,9,6,7,6,6,10,6,5,8,5,8,3,10,8,10,5
17366,3,5,4,4,2,4,10,2,7,11,11,6,1,11,2,5,24
17367,2,2,4,4,2,6,10,1,7,7,11,9,1,11,1,8,24
17368,3,6,4,4,2,6,7,5,5,5,7,8,2,8,4,8,6
17369,4,7,6,5,3,11,6,2,8,10,0,6,3,7,3,10,23
17370,3,3,5,4,1,9,9,3,1,5,13,8,2,10,0,8,24
17371,2,3,3,2,2,6,8,4,5,7,5,7,2,7,4,9,17
17372,4,7,6,5,3,6,7,5,5,6,6,8,3,8,4,8,6
17373,3,8,4,6,2,5,7,10,8,6,5,5,3,8,4,8,3
17374,5,8,7,6,10,8,8,4,3,6,7,7,7,11,9,9,1
17375,5,9,8,6,4,5,8,2,8,11,11,9,3,9,4,6,23
17376,4,7,4,5,3,7,7,6,11,6,6,8,1,8,8,8,25
17377,10,11,10,8,7,5,11,3,3,9,8,7,8,11,3,5,22
17378,3,4,4,3,3,6,10,5,2,9,7,6,5,11,2,6,22
17379,5,10,6,8,5,4,12,5,5,12,9,4,2,12,1,5,19
17380,3,4,4,3,3,7,8,5,7,7,6,8,6,8,4,8,7
17381,1,0,2,0,0,7,4,2,0,7,2,8,2,6,1,8,0
17382,1,3,2,2,1,8,6,3,5,14,6,10,1,7,0,7,9
17383,5,9,8,7,10,8,6,4,4,6,7,8,10,9,5,8,20
17384,4,7,6,5,6,8,6,4,2,7,8,8,7,9,4,6,21
17385,4,10,6,7,8,7,5,4,3,7,5,10,8,7,8,13,6
17386,2,5,3,4,2,4,4,4,7,2,1,6,0,7,1,6,11
17387,4,5,4,7,4,6,7,10,7,7,6,7,2,8,8,9,1
17388,11,14,10,8,4,6,8,3,8,9,7,8,5,8,4,7,10
17389,5,10,7,7,4,9,5,3,0,8,1,8,2,7,1,8,0
17390,5,7,5,5,3,4,8,5,7,9,8,9,4,8,3,4,20
17391,1,3,2,1,1,4,8,4,6,10,9,12,1,8,2,8,2
17392,2,3,4,2,2,8,9,2,6,13,5,4,1,9,2,8,5
17393,2,3,2,1,1,4,4,4,6,2,2,5,1,7,1,6,11
17394,2,3,3,2,2,7,7,5,7,7,6,8,2,8,5,10,4
17395,6,9,8,7,7,6,7,7,5,8,7,8,3,9,7,9,15
17396,3,4,5,5,1,7,11,2,2,9,12,7,1,10,0,8,24
17397,4,9,7,7,4,9,3,2,3,6,1,7,2,6,2,7,0
17398,3,9,5,6,4,7,7,6,9,8,8,9,3,8,6,8,4
17399,2,4,3,3,1,4,9,4,7,11,9,12,1,9,2,7,2
17400,3,7,4,5,3,5,8,6,6,8,8,14,2,9,4,10,2
17401,5,5,8,8,4,9,7,5,2,6,8,8,9,9,0,8,22
17402,9,15,6,9,5,7,7,4,4,11,5,9,3,9,8,11,4
17403,4,10,5,8,4,5,12,4,7,9,12,7,2,12,1,7,19
17404,2,3,3,4,0,8,11,1,3,5,11,8,0,10,0,8,24
17405,4,7,5,5,6,9,7,6,1,7,7,9,7,9,3,9,14
17406,4,10,6,8,6,6,7,3,6,7,7,11,5,6,7,7,23
17407,5,9,8,6,6,7,7,1,6,10,5,9,3,7,3,8,10
17408,3,5,4,4,4,5,8,2,4,8,7,9,2,7,7,8,23
17409,4,5,5,4,3,8,7,3,9,6,6,8,2,8,6,9,23
17410,2,1,2,1,1,8,6,6,5,6,5,9,1,7,5,10,6
17411,4,5,7,3,4,5,7,3,4,10,10,10,9,7,3,8,12
17412,5,8,6,6,7,8,9,5,4,8,5,6,4,10,9,7,18
17413,2,3,3,4,1,7,7,3,13,9,6,8,0,8,7,8,25
17414,5,10,4,5,3,7,7,5,4,7,4,7,5,8,5,8,14
17415,3,9,4,6,1,1,14,5,3,12,10,5,0,8,2,6,5
17416,5,10,5,5,4,9,6,5,6,10,6,7,4,8,9,9,16
17417,6,10,9,8,8,11,6,2,4,9,4,6,9,6,2,8,12
17418,5,9,7,6,6,8,7,5,6,10,6,5,3,8,4,9,3
17419,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,8
17420,3,6,5,4,4,7,7,3,5,6,6,9,2,8,8,8,23
17421,4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8,23
17422,9,14,8,8,6,7,11,3,4,12,6,4,6,8,9,5,5
17423,6,14,5,8,4,8,8,4,5,11,5,9,3,9,8,11,4
17424,5,11,6,9,4,7,7,12,2,7,9,8,9,6,0,8,12
17425,6,8,8,6,6,7,7,2,8,11,5,9,3,8,4,9,4
17426,4,9,5,7,3,8,8,8,8,5,7,9,2,7,6,11,6
17427,5,9,6,7,4,3,8,5,6,9,8,10,3,9,2,5,20
17428,6,9,6,4,4,9,5,4,8,11,4,9,3,6,6,9,25
17429,5,8,7,6,4,8,5,8,5,6,4,5,4,8,4,8,14
17430,4,4,4,6,3,5,11,8,3,7,4,8,3,7,6,11,17
17431,2,3,4,1,2,9,6,4,6,10,4,6,2,8,3,8,3
17432,4,5,5,4,2,4,12,4,4,11,11,6,2,10,1,8,21
17433,2,4,4,3,2,9,7,3,5,10,4,6,2,7,3,9,17
17434,2,3,3,2,1,7,7,6,6,7,5,10,2,9,4,9,6
17435,1,1,2,2,1,7,7,8,5,7,6,7,2,8,7,9,1
17436,3,8,5,6,3,4,11,6,5,11,10,5,2,9,2,5,5
17437,6,7,5,11,4,7,7,5,3,11,7,7,3,9,11,6,25
17438,6,7,7,5,3,4,9,6,7,12,11,8,3,9,2,6,20
17439,5,10,5,5,3,9,5,4,5,12,3,8,5,7,5,10,3
17440,3,7,4,5,3,8,7,8,5,7,6,9,2,8,3,8,14
17441,4,7,5,5,3,7,7,6,11,6,6,8,2,8,8,8,25
17442,3,6,5,4,3,8,7,2,10,11,5,9,1,8,6,9,25
17443,11,14,8,8,5,9,6,5,6,11,4,9,6,6,7,10,1
